name,Location,Latitude,Longitude,link
AZUMAYA Honten,"8 1-chome Nakanohashidori, 3, Morioka, Iwate, 020-0871 Japan",39.7004865,141.1565753,https://www.halal-navi.com/restaurant/azumaya-honten/3rg5j3rukr3jqzlv
"Umemori Sushi School, Kyoto","Takeda Matsubayashicho Fushimi Ward, 8, Fushimi Ward, Kyoto, 612-8371 Japan",34.945697,135.7502212,https://www.halal-navi.com/restaurant/umemori-sushi-school-kyoto/34kmjx3uvg3j51l9
Priya,"2 5-chome Hiroo, 25, Shibuya City, Tokyo, 150-0012 Japan",35.6502686,139.7202833,https://www.halal-navi.com/restaurant/priya/ekr47l5up50w3yo2
Gochinosuke,"4 Kajiyamachi, 10, Takamatsu, Kagawa, 760-0028 Japan",34.3431379,134.0486545,https://www.halal-navi.com/restaurant/gochinosuke/3x1lw9duyx67yqr6
TOFUKAISEKI KUSUMURA,"3-chome Shumokucho Higashi-ku, 79, Nagoya, Aichi, 461-0014 Japan",35.1795554,136.9202353,https://www.halal-navi.com/restaurant/tofukaiseki-kusumura/49q3w05u0nnj2on6
Mayur マユール,"2 2-chome Kudo, 1, Kitakatsuragi-gun, Nara, 636-0003 Japan",34.5982125,135.7043798,https://www.halal-navi.com/restaurant/mayur-マユール/lm5r7vxu0d1w3p0e
KOBE BEEF STEAK SAKURA,"4 1-chome Nakayamatedori Chuo-ku, 23, Kobe, Hyogo, 650-0004 Japan",34.694147,135.1919289,https://www.halal-navi.com/restaurant/kobe-beef-steak-sakura/l8q472nu2g17xm23
UO,"Chuo Ward, Yakuin, 3−3−23, ALATA Yakuin Bidg. 1F, Fukuoka, Fukuoka, 810-0022 Japan",33.580633,130.399754,https://www.halal-navi.com/restaurant/uo/5qxy3wydue5wnpkm
Milan Nagasaki,"Amu Plaza 5F, 1-1 Nagasaki , Nagasaki, Nagasaki, 850-0058 Japan",32.7516906,129.87088,https://www.halal-navi.com/restaurant/milan-nagasaki/ldqm0woxuv1w5y21
Anas Dosa Biryani,"3-4-1 Tamadaira, Hino, Hino-shi, Tōkyō-to, 191-0062 Japan",35.6626845,139.3818168,https://www.halal-navi.com/restaurant/anas-dosa-biryani/e6l9jgeurxgw0qd4
Bangla Kitchen,"39, 5, Hashima-gun, Gifu-ken, 501-6002 Japan",35.3927928,136.791422,https://www.halal-navi.com/restaurant/bangla-kitchen/8m96wdmu403wrodk
Malay Kampung,"1-4-8 Hatchobori, Chuo-ku, Tokyo, 1040032 Japan",35.6780624,139.7759552,https://www.halal-navi.com/restaurant/malay-kampung/8qx0kj6eup7le6o2
Taj Mahal Asakusa,"1 Chome−12−10, タージマハル Asakusa, Taitō-ku, Tōkyō-to, 111-0032 Japan",35.7147651,139.7966553,https://www.halal-navi.com/restaurant/taj-mahal-asakusa/l8q472nukqd7xm23
Royal Parasol Yokosuka,"4233-2 Akiya, Yokosuka, Kanagawa, 240-0105 Japan",35.2452124,139.5946442,https://www.halal-navi.com/restaurant/royal-parasol-yokosuka/90ry1wemu0qjpmqk
Shalimar Nakatsu,"Nakatsu Daiei Building 2F, 1-5-1, Nakatsu, Kita-ku, Osaka, Osaka, 531-0071 Japan",34.709958,135.495891,https://www.halal-navi.com/restaurant/shalimar-nakatsu/6np537nluvejlor9
Karachi Fuchu,"1-3-1 Kotobukicho, Fuchu, Tokyo, 183-0056 Japan",35.6731471,139.4781683,https://www.halal-navi.com/restaurant/karachi-fuchu/r9650jkqu1kjke4q
Deniz Roppongi," Kitamafu Building 1F · 2F Roppongi 3-13-10, Minato, Tokyo, 105-0000 Japan",35.662757,139.733605,https://www.halal-navi.com/restaurant/deniz-roppongi/o2dn1jmgur3j9340
Samrat Curry House Higashi Nakano,"Higashi Nakano 1-57-6 Fukuyama Biru 1F, Nakano-ku, Tokyo, 164-0033 Japan",35.705813,139.684031,https://www.halal-navi.com/restaurant/samrat-curry-house-higashi-nakano/8ly4j48uzp6w06xq
Mega Kebab Oosu,"Nakaku Oosu 3-30-35, Nagoya, Aichi, 460-0011 Japan",35.1593125,136.9058418,https://www.halal-navi.com/restaurant/mega-kebab-oosu/lekr47l5uxlw3yo2
Ritsumeikan Asia Pasific University Cafeteria," 3677-69 Uchikamado, Beppu, Oita, 874-0011 Japan",33.3371371,131.4683448,https://www.halal-navi.com/restaurant/ritsumeikan-asia-pasific-university-cafeteria/dl8q472nugn7xm23
Rond-Point,"Higashi Ward, Chihaya, 1−9−5, Fukuoka, Fukuoka, 813-0044 Japan",33.650493,130.4283654,https://www.halal-navi.com/restaurant/rond-point/d84q9wz2uo2w26kz
Dojima Mughal,"1-9 Dojimachikagai, Dojima, Kita-ku, Osaka, Osaka, 530-0003 Japan",34.696168,135.4954455,https://www.halal-navi.com/restaurant/dojima-mughal/z8ly4j48u5xw06xq
Sitar,"Mikagehoncho 6-11-17, Kobe-shi, Higashinada-ku, Hyogo, 658-0046 Japan",34.7135126,135.25497,https://www.halal-navi.com/restaurant/sitar/9650jkqul9djke4q
Nataraja,"Nishi Ward, Sakaihigashi, 1−3−26, Niigata, Niigata, 950-2041 Japan",37.8806733,138.9853256,https://www.halal-navi.com/restaurant/nataraja/lekr47l5uypw3yo2
Rasa Sayang,"Ikuhisacho, 7−21, Fukui, Fukui, 910-0014 Japan",36.0814658,136.2265714,https://www.halal-navi.com/restaurant/rasa-sayang/z8ly4j48umxw06xq
Sapna Nagahama,"Otatsumicho, 36, Nagahama, Shiga, 526-0042 Japan",35.3722901,136.2873933,https://www.halal-navi.com/restaurant/sapna-nagahama/6np537nlu83jlor9
Basmati Kinshicho,"3 Chome-13-1 Kinshi, Sumida, Tokyo, 130-0013 Japan",35.6993587,139.8141127,https://www.halal-navi.com/restaurant/basmati-kinshicho/93x1lw9dumx7yqr6
Tempura Tendon Tenya,"King Kyo Seisekisakuragaoka shopping center 1F, 1-10-10, Sekido, Tama-shi, Tōkyō-to, 206-0011 Japan",35.6509628,139.4475508,https://www.halal-navi.com/restaurant/tempura-tendon-tenya/3rg5j3ruqr2jqzlv
Meya Meya,"Mitsuwa Bldg., 2F, 3-15-12, Toyosaki, Kita-ku, Osaka, Osaka, 531-0072 Japan",34.7111332,135.4981456,https://www.halal-navi.com/restaurant/meya-meya/x34kmjx3uoyj51l9
Mansaku,"530-1 Setodachō Setoda, Onomichi-shi, Hiroshima-ken, 722-2411 Japan",34.3052106,133.0862469,https://www.halal-navi.com/restaurant/mansaku/pvkew8duxyzjn9gr
Yamuna,"2-12-1 Dojo Sakura-Ku, Saitama, Saitama, 338-0835 Japan",35.8578434,139.6139132,https://www.halal-navi.com/restaurant/yamuna/5qxy3wyduzlwnpkm
Nasco Food Court,"Initial Building Annex 1F, Hyakunincho 2-10-8 Shin-Okubo, Shinjuku, Tokyo, 169-0073 Japan",35.7019965,139.6997529,https://www.halal-navi.com/restaurant/nasco-food-court/kpg81wr0ur1wxyvd
Nezunoya,"1-1-14 Nezu, Bunkyo, Tokyo, 113-8654 Japan",35.717609,139.765205,https://www.halal-navi.com/restaurant/nezunoya/x34kmjx3u5zj51l9
Thali-ya Kudanshita,"1-3-1 Kudankita, Chiyoda, Tokyo, 102-0073 Japan",35.6954816,139.7511544,https://www.halal-navi.com/restaurant/thali-ya-kudanshita/v8m96wdmu5owrodk
Pizzeria del rokko,"River Mall West 1F, Koyochonaka 5-15, Higashinada-ku, Kobe, Hyogo, 658-0032 Japan",34.6905838,135.2687311,https://www.halal-navi.com/restaurant/pizzeria-del-rokko/6pvkew8dur3jn9gr
Hatti,"Plaza Nishishinjuku 1F,7-5-5, Nishishinjuku, Shinjuku-ku, Tokyo, Yokosuka, Kanagawa, 160-0023 Japan",35.6963262,139.6985104,https://www.halal-navi.com/restaurant/hatti/6np537nluz9jlor9
Mughal Honmachi,"2F 1-6-7 Nishihonmachi, Nishi-ku, Osaka, Osaka, 550-0005 Japan",34.682772,135.4965256,https://www.halal-navi.com/restaurant/mughal-honmachi/63rg5j3ruopjqzlv
Masala Aomono-yokocho,"1F Tanakaya Bldg., 3-5-6 Minami-shinagawa, Shinagawa-ku, Tōkyō-to, 140-0004 Japan",35.60956,139.7426417,https://www.halal-navi.com/restaurant/masala-aomono-yokocho/3x1lw9du6ry7yqr6
Siddique Palace Yotsuya Kojimachi,"B1F Dainana Akiyama Bldg., 5-3 Kojimachi, Chiyoda, Chiyoda, Tokyo, 102-0083 Japan",35.6845081,139.7334263,https://www.halal-navi.com/restaurant/siddique-palace-yotsuya-kojimachi/5qxy3wyduxkwnpkm
Organic Store and Cafe Dining Sumida River Kitchen,"Japan, Sumida-ku, Tōkyō-to, 130-0001 Japan",35.7093372,139.7996422,https://www.halal-navi.com/restaurant/organic-store-and-cafe-dining-sumida-river-kitchen/pg81wr0ur3nwxyvd
Shankar Indian Restaurant,"6-6-2 Kanocho Chuo-ku, Kōbe-shi, Hyōgo-ken, 650-0021 Japan",34.6911879,135.1949234,https://www.halal-navi.com/restaurant/shankar-indian-restaurant/np537nlu6mpjlor9
Pran Pone,"Toyotamakami 1-9-5 Hakobiru 1F, Nerima, Tokyo, 176-0011 Japan",35.736126,139.67152,https://www.halal-navi.com/restaurant/pran-pone/dl8q472nuv57xm23
Kashmir Toyama,"752-1 Okitsukahara, Imizu, Toyama, 934-0055 Japan",36.7545858,137.0731077,https://www.halal-navi.com/restaurant/kashmir-toyama/dlm5r7vxuk5w3p0e
Shin-Yokohama Rāmen Museum Restaurants,"2-14-21 Shinyokohama, Kohoku Ward, Yokohama, Kanagawa, 222-0033 Japan",35.509849,139.614552,https://www.halal-navi.com/restaurant/shin-yokohama-rāmen-museum-restaurants/6pvkew8dudljn9gr
Japanese Halal Restaurant ORIGAMI Asakusa,"1-2-8 Hanakawado, Taito-ku, Tokyo, 1110033 Japan",35.711513,139.7985886,https://www.halal-navi.com/restaurant/japanese-halal-restaurant-origami-asakusa/3rg5j3ruoovjqzlv
The U-don,"2F,Terminal 1, Kansai International Airport, Izumisano, Osaka, 549-0001 Japan",34.4346242,135.2444675,https://www.halal-navi.com/restaurant/the-u-don/v8m96wdmul6wrodk
Cafe Amber Court,"Hotel Nikko Princess Kyoto 1F, 630, Takahashi-chou, Shimogyo-ku, Kyoto-shi, Kyōto-shi, Kyōto-fu, 600-8096 Japan",35.0004097,135.7606141,https://www.halal-navi.com/restaurant/cafe-amber-court/3rg5j3rugl6jqzlv
Toh-Lee,"Nikko Hotel, 1, Senshukukokita, Izumisano, Sennan-gun, Ōsaka-fu, 549-0011 Japan",34.4373751,135.243304,https://www.halal-navi.com/restaurant/toh-lee/34kmjx3ukqqj51l9
Potohar Kichijoji,"1-9-10 Kichijōji Honchō, Musashino, Tokyo, 180-0004 Japan",35.7043745,139.5798723,https://www.halal-navi.com/restaurant/potohar-kichijoji/x34kmjx3up8j51l9
Yasai-ya Mei Yokohama,"LUMINE Yokohama 7F,2-16-1, Takashima, Nishi-ku, Yokohama, Kanagawa, 220-0011 Japan",35.4657858,139.6223132,https://www.halal-navi.com/restaurant/yasai-ya-mei-yokohama/dl8q472numk7xm23
Nataraj Ogikubo,"B1F Hukumura-Sangyou Bldg., 5-30-6 Ogikubo, Suginami, Tokyo, 167-0051 Japan",35.7038265,139.6214922,https://www.halal-navi.com/restaurant/nataraj-ogikubo/lekr47l5u3xw3yo2
Al Diwan,"Azabudai Minato Tokyo 3-4-14 2F, Minato-ku, Tōkyō-to, 106-0041 Japan",35.660544,139.739211,https://www.halal-navi.com/restaurant/al-diwan/qxy3wydun96wnpkm
Food Point,"Yuki, 7522−1, Yuki, Ibaraki, 307-0001 Japan",36.3039807,139.8803281,https://www.halal-navi.com/restaurant/food-point/x34kmjx3u20j51l9
Real Nishi-nippori,"1F, Sendagi, 3 Chome−23−6, Bunkyo, Tokyo, 113-0022 Japan",35.7281692,139.764175,https://www.halal-navi.com/restaurant/real-nishi-nippori/ldqm0woxu9ow5y21
Mughal kitchen Tachikawa,"2-38-4 Takamatsuchō, Tachikawa, Tokyo, 190-0011 Japan",35.7073686,139.4223577,https://www.halal-navi.com/restaurant/mughal-kitchen-tachikawa/y6ro87q5uky7xdk5
Fleuve [Hotel Granvia Osaka],"SOUTH GATE BUILDING 19F, 3-1-1 Umeda , Kita-ku, Osaka, Ōsaka-shi, Ōsaka-fu, 530-8202 Japan",34.701726,135.4963754,https://www.halal-navi.com/restaurant/fleuve-hotel-granvia-osaka/ekr47l5uv2zw3yo2
Zaiqa Curry House,"Nakasone 260-3, Takaoka, Toyama, 934-0092 Japan",36.7675782,137.0753809,https://www.halal-navi.com/restaurant/zaiqa-curry-house/6np537nlu1mjlor9
Ganko Sanjo Honten,"Nakagyo ku Sanjodori Kawaramachi Higashiiri Nakajima-cho, 101, Kyoto, Kyoto, 604-8004 Japan",35.0090979,135.7708127,https://www.halal-navi.com/restaurant/ganko-sanjo-honten/6pvkew8du94jn9gr
Pain stock,"Higashi Ward, Hakozaki, 6−7−6, Fukuoka, Fukuoka, 812-0053 Japan",33.6253067,130.4273188,https://www.halal-navi.com/restaurant/pain-stock/6np537nlud3jlor9
Yasai-ya Mei Omotesando,"3F, 4-12-10 Jingūmae, Shibuya, Tokyo, 150-0001 Japan",35.6672331,139.7087504,https://www.halal-navi.com/restaurant/yasai-ya-mei-omotesando/m9voyj5euknjx64q
Aquablu Cafe Restaurant [The Westin Miyako],"Higashiyama-ku, Awataguchi Kachocho, 1, The Westin Hotel 2F, Kyoto, Kyoto, 605-0052 Japan",35.0090712,135.7885468,https://www.halal-navi.com/restaurant/aquablu-cafe-restaurant-the-westin-miyako/z8ly4j48u4xw06xq
SALMA Tikka & Biryani Shinagawa," 4-22-11 Takanawa Village 1F, Takanawa, Minato, Tokyo, 108-0074 Japan",35.625844,139.7372672,https://www.halal-navi.com/restaurant/salma-tikka-biryani-shinagawa/o2dn1jmgug0j9340
Asian Dining and bar Manakamana Oyama," 2F Oyamahigashi cho 59-20, Itabashi, Tokyo, 173-0014 Japan",35.7490553,139.7027444,https://www.halal-navi.com/restaurant/asian-dining-and-bar-manakamana-oyama/y6ro87q5urg7xdk5
Tokyo Kenshu Centre (TKC) - HIDA,"1- 30-1, Senju-azuma, Adachi-ku, Tōkyō-to, 120-0025 Japan",35.7434629,139.805874,https://www.halal-navi.com/restaurant/tokyo-kenshu-centre-tkc-hida/ekr47l5um46w3yo2
Andhra Dining Ginza,"2F 1-8-2 Ginza, Chuo, Chūō-ku, Tōkyō-to, 104-0061 Japan",35.6745245,139.7690223,https://www.halal-navi.com/restaurant/andhra-dining-ginza/8ly4j48u151w06xq
A specialty muffin shop,"Chuo Ward, Fukuoka, 810-0014 Japan",33.5735533,130.4045264,https://www.halal-navi.com/restaurant/a-specialty-muffin-shop/l8q472nu2y17xm23
Azhar halal shop,"Higashi-ku, Fukuoka, 812-0053 Japan",33.622496,130.4209609,https://www.halal-navi.com/restaurant/azhar-halal-shop/pvkew8duy60jn9gr
Nonozu Muffin,"Kasuga, Fukuoka, 816-0863 Japan",33.537234,130.445524,https://www.halal-navi.com/restaurant/nonozu-muffin/8ly4j48uv6mw06xq
Marhaba,"Higashi-ku, Fukuoka, 812-0061 Japan",33.624271,130.428885,https://www.halal-navi.com/restaurant/marhaba/49q3w05u09nj2on6
Moriyama,"Higashi Ward, Fukuoka, 812-0053 Japan",33.6180194,130.4240028,https://www.halal-navi.com/restaurant/moriyama/8m96wdmuerewrodk
MR Kebab,"Higashi-ku, Fukuoka, 813-0016 Japan",33.6576587,130.4303413,https://www.halal-navi.com/restaurant/mr-kebab/3x1lw9duyk67yqr6
Kappo Kaji,"Hakata-ku, Fukuoka, 810-0801 Japan",33.591146,130.407551,https://www.halal-navi.com/restaurant/kappo-kaji/o8kv713u852w15mz
てら岡 中洲本店 (Teraoka Nakasu),"Hakata Ward, Fukuoka, 810-0801 Japan",33.5935675,130.4046923,https://www.halal-navi.com/restaurant/てら岡-中洲本店-teraoka-nakasu/9650jkquee9jke4q
Zaeka ,"Chuo-ku, Fukuoka, 810-0073 Japan",33.5916266,130.3935217,https://www.halal-navi.com/restaurant/zaeka/2dn1jmgu4ppj9340
Vietnam Bistro Asiatico,"Chuo Ward, Fukuoka, 810-0041 Japan",33.5858908,130.3936064,https://www.halal-navi.com/restaurant/vietnam-bistro-asiatico/6ro87q5uyoe7xdk5
Yakiniku Nurubon,"Chuo-ku, Fukuoka, 810-0041 Japan",33.586983,130.394241,https://www.halal-navi.com/restaurant/yakiniku-nurubon/3rg5j3ruko3jqzlv
Pietro Canal City Branch,"Hakata Ward, Fukuoka, 812-0018 Japan",33.5858908,130.3936064,https://www.halal-navi.com/restaurant/pietro-canal-city-branch/dqm0woxunydw5y21
Rond Point,"Higashi-ku, Fukuoka, 813-0044 Japan",33.650493,130.4283654,https://www.halal-navi.com/restaurant/rond-point/qx0kj6eueln7le6o
Naeba Prince Hotel,"Outside The Food Court Of Naeba prince Hotel Near Kappa Snowmobile Land, Minamiuonuma-gun, Niigata, 949-6212 Japan",36.791715,138.784693,https://www.halal-navi.com/restaurant/naeba-prince-hotel/qxy3wyduyyzwnpkm
Al Barakah - My Daily Shop,"Katsushika City, Tokyo, 125-0062 Japan",35.7480663,139.8504823,https://www.halal-navi.com/restaurant/al-barakah-my-daily-shop/9voyj5euqqojx64q
Halal Food Hamid,"第２グランドハイツ服部 106 3 Chome-1308 Hojin, Minato Ward, Nagoya, Aichi 455-0832, Japan, Nagoya, Aichi, 455-0832 Japan",35.087754,136.8523862,https://www.halal-navi.com/restaurant/halal-food-hamid/lm5r7vxu001w3p0e
Ertugrul,"1-4-9 Uomachi, 2F Nagaichi Bldg., Kokurakita-ku Kitakyushu-shi, Fukuoka, 802-0006 Japan",33.8844956,130.8805443,https://www.halal-navi.com/restaurant/ertugrul/93x1lw9du987yqr6
Krishna Indian Cuisine,"Kubota, Okinawa, 904-0023 Japan",26.31857,127.793768,https://www.halal-navi.com/restaurant/krishna-indian-cuisine/e6l9jgeuqqlw0qd4
Vanakkam,"3 Chome-19-2 Kiyokawa, Chuo-ku, Fukuoka, 810-0005 Japan",33.5772466,130.4120231,https://www.halal-navi.com/restaurant/vanakkam/84q9wz2u448w26kz
Hyder Bangladeshi Curry,"2-Chome-9-10 Kego, Chuo-ku, Fukuoka, 810-0023 Japan",33.5825959,130.3893444,https://www.halal-navi.com/restaurant/hyder-bangladeshi-curry/np537nluyygjlor9
komeraku,"ルミネエスト新宿, Shinjuku City, Tokyo, 160-0022 Japan",35.6913237,139.7011442,https://www.halal-navi.com/restaurant/komeraku/pg81wr0u66xwxyvd
"PROBASHI HALAL FOOD, OKINAWA","Naha, Okinawa, 900-0033 Japan",26.2174741,127.6747209,https://www.halal-navi.com/restaurant/probashi-halal-food-okinawa/qx0kj6eueen7le6o
Sultan Higashi-Ueno,"1F Autocraft Bldg, 5-24-9 Higashi-Ueno, Taito, Tokyo, 110-0015 Japan",35.7155242,139.7828001,https://www.halal-navi.com/restaurant/sultan-higashi-ueno/no8kv713uyw15mz2
Star Kebab Akiba Terrace,"3-10-7 Sotokanda, Chiyoda, Tokyo, 101-0021 Japan",35.7013855,139.7708903,https://www.halal-navi.com/restaurant/star-kebab-akiba-terrace/ldqm0woxunw5y213
Seafood Izakaya Ueno Issho,"2 7-chome Ueno, FUNDES 8F, Taito City, Tokyo, 110-0005 Japan",35.7126125,139.7773763,https://www.halal-navi.com/restaurant/seafood-izakaya-ueno-issho/l8q472nu2217xm23
The Oven Aquacity Odaiba,"1-7-1 Daiba, Minato-ku, Tokyo, 1350091 Japan",35.6276483,139.7729332,https://www.halal-navi.com/restaurant/the-oven-aquacity-odaiba/m9voyj5eu1jx64qe
Fukuoka City Museum Coffee Shop,"Sawara-ku, Momochihama, 3−1−1, Fukuoka, Fukuoka, 814-0001 Japan",33.589786,130.353064,https://www.halal-navi.com/restaurant/fukuoka-city-museum-coffee-shop/r9650jkqudmjke4q
Sario 聘珍茶寮,"Shinko, Naka-ku Yokohama-shi, Kanagawa, 231-0001 Japan",35.4540434,139.6381665,https://www.halal-navi.com/restaurant/sario-聘珍茶寮/49q3w05u9lxj2on6
Sahifa Kebab Biryani,"Francais Building 1F, Roppongi 4-11-8, , Minato, Tokyo, 107-0052 Japan",35.663988,139.7316655,https://www.halal-navi.com/restaurant/sahifa-kebab-biryani/8qx0kj6eu257le6o
Khan Kebab Biryani,"GINZA TOY PARK 6F, 8-8-11, Ginza, Chuo, Tokyo, 104-0061 Japan",35.6678779,139.7609991,https://www.halal-navi.com/restaurant/khan-kebab-biryani/5qxy3wydu61wnpkm
Luna Halal,"Tsukiji, 3−17−10, Tsukiji Business Hotel Ban, Chuo, Tokyo, 104-0045 Japan",35.6659371,139.7716449,https://www.halal-navi.com/restaurant/luna-halal/m9voyj5eu16jx64q
Konya Ginza,"Nakamura Building B2 Ginza, 5-9-13, Ginza, Chuo, Tokyo, 104-0061 Japan",35.6699,139.7648,https://www.halal-navi.com/restaurant/konya-ginza/63rg5j3ruz9jqzlv
NANZAN ギューテロワール,"Higashishiokojicho Shimogyo Ward, Shimogyo Ward, Kyoto, 600-8215 Japan",34.9853665,135.7580811,https://www.halal-navi.com/restaurant/nanzan-ギューテロワール/lm5r7vxu0x9w3p0e
Nirvanam Ginza,"4 2-chome Ginza, 6, Chuo City, Tokyo, 104-0061 Japan",35.6740061,139.7663024,https://www.halal-navi.com/restaurant/nirvanam-ginza/9voyj5euq9djx64q
EXPOCITY LALAPORT,"2 Senribanpakukoen, 1, Suita, Osaka, 565-0826 Japan",34.8051939,135.5348526,https://www.halal-navi.com/restaurant/expocity-lalaport/5rygjpmurxmjxz8m
Hayase,"1 4-chome Chuo Aoba-ku, 6, Sendai, Miyagi, 980-8477 Japan",38.2586305,140.8810593,https://www.halal-navi.com/restaurant/hayase/qx0kj6euezy7le6o
Swad Indian Restaurant インド料理スワッド🇮🇳,"1-chome Magiramachi, Kanazawa, Ishikawa, 921-8005 Japan",36.566456,136.6163262,https://www.halal-navi.com/restaurant/swad-indian-restaurant-インド料理スワッド/3rg5j3ruke2jqzlv
Heichinrō Yokohama Honten,"149 Yamashitacho Naka Ward, Yokohama, Kanagawa, 231-0023 Japan",35.443591,139.645683,https://www.halal-navi.com/restaurant/heichinrō-yokohama-honten/34kmjx3uv05j51l9
Asakusaumegen,"10 3-chome Nishiasakusa, 5, Taito City, Tokyo, 111-0035 Japan",35.715496,139.789472,https://www.halal-navi.com/restaurant/asakusaumegen/0ry1wemudg8jpmqk
Asmarasa,"Koyama, 719, Gotemba, Shizuoka, 412-0033 Japan",35.2354554,138.9258451,https://www.halal-navi.com/restaurant/asmarasa/9650jkqued4jke4q
Kaki Oyster,"4 5-chome Ginza, 15, Chuo City, Tokyo, 104-0061 Japan",35.6716105,139.7629895,https://www.halal-navi.com/restaurant/kaki-oyster/o8kv713u824w15mz
Kami Fuku,"1 Nishiekimaecho, 4, Himeji, Hyogo, 670-0913 Japan",34.8282184,134.689763,https://www.halal-navi.com/restaurant/kami-fuku/3rg5j3ruk12jqzlv
SARIO Heichinsaryoo China Town,"Yamashitacho Naka-ku, 143, Yokohama, Kanagawa, 231-0023 Japan",35.4430288,139.6442214,https://www.halal-navi.com/restaurant/sario-heichinsaryoo-china-town/l8q472nu2dz7xm23
Kamaya Cafe du Revaberu,"6 12 Matsubaracho, Nikko, Tochigi, 321-1406 Japan",36.747269,139.618433,https://www.halal-navi.com/restaurant/kamaya-cafe-du-revaberu/8ly4j48uvmpw06xq
Jidoriya Halal Beppu,"13 Shohaenmachi, 13-17, Beppu, Oita, 874-0031 Japan",33.3193692,131.4962718,https://www.halal-navi.com/restaurant/jidoriya-halal-beppu/pvkew8duykrjn9gr
Kakurega,"4 2-chome Shinyokohama Kohoku Ward, 4, Yokohama, Kanagawa, 222-0033 Japan",35.508418,139.6155617,https://www.halal-navi.com/restaurant/kakurega/6ro87q5uyxp7xdk5
NANA KEBAB,"5 Mageshicho, 1, Utsunomiya, Tochigi, 320-0803 Japan",36.5600529,139.8844047,https://www.halal-navi.com/restaurant/nana-kebab/0ry1wemud28jpmqk
Comida,"5 3-chome Hanawada, 21, Utsunomiya, Tochigi, 320-0027 Japan",36.5628387,139.8871126,https://www.halal-navi.com/restaurant/comida/dqm0woxun3ew5y21
TAJ MAHAL INDIAN RESTAURANT,"5 Chome Kita 2 Johigashi Chuo Ward, Sapporo, Hokkaido, 060-0032 Japan",43.065696,141.36304,https://www.halal-navi.com/restaurant/taj-mahal-indian-restaurant/49q3w05u0kmj2on6
IYASAKA Dining,"7 3-chome Nishishinagawa, 1, Shinagawa City, Tokyo, 141-0033 Japan",35.6164368,139.7257895,https://www.halal-navi.com/restaurant/iyasaka-dining/2dn1jmgu4lzj9340
RAW FOOD CAFE Lohas(自然食＆ローフードカフェ ロハス),"7-chome Minami 2 Jonishi Chuo-ku, 6-1, Sapporo, Hokkaido, 060-0062 Japan",43.0565725,141.3468652,https://www.halal-navi.com/restaurant/raw-food-cafe-lohas-自然食-ローフードカフェ-ロハス/3x1lw9duynd7yqr6
Gapaou(がぱおう ),"6 Chome Kita 8 Jonishi Kita Ward, Sapporo, Hokkaido, 060-0808 Japan",43.069891,141.346194,https://www.halal-navi.com/restaurant/gapaou-がぱおう/8m96wdmue88wrodk
Te'PAN Le OMUS テッパンルオムス 小江戸川越,"8 Saiwaicho, 11, Kawagoe, Saitama, 350-0063 Japan",35.9240556,139.4830904,https://www.halal-navi.com/restaurant/tepan-le-omus-テッパンルオムス-小江戸川越/qx0kj6eue6y7le6o
Kawagoe Ko Sushi,"13 1-chome Motomachi, 7, Kawagoe, Saitama, 350-0062 Japan",35.9244507,139.483846,https://www.halal-navi.com/restaurant/kawagoe-ko-sushi/pg81wr0u656wxyvd
Hannari,"4 2-chome Iizumi, 1, Inba-gun, Chiba, 285-0912 Japan",35.7137189,140.2943542,https://www.halal-navi.com/restaurant/hannari/np537nluylxjlor9
モダナークファームカフェ Modernark pharm cafe,"11 3-chome Kitanagasadori Chuo-ku, 15, Kobe, Hyogo, 650-0012 Japan",34.6919669,135.1888848,https://www.halal-navi.com/restaurant/モダナークファームカフェ-modernark-pharm-cafe/pvkew8duy9rjn9gr
Satsuma Imo Cafe / Kurazukuri-honpo Ichibanmachi,"6 2-chome Suehirocho, 4, Kawagoe, Saitama, 350-0063 Japan",35.9235019,139.4833457,https://www.halal-navi.com/restaurant/satsuma-imo-cafe-kurazukuri-honpo-ichibanmachi/6ro87q5uy3p7xdk5
Kotobukian Kuranomachi,"4 2-chome Suehirocho, 4-2, Kawagoe, Saitama, 350-0064 Japan",35.922581,139.480677,https://www.halal-navi.com/restaurant/kotobukian-kuranomachi/dqm0woxunvew5y21
スパイス酒場AAMA,"10 6-chome Tanimachi Chuo-ku, 29, Chuo-ku, Osaka, 540-0012 Japan",34.6758532,135.5152996,https://www.halal-navi.com/restaurant/スパイス酒場aama/l8q472nu21z7xm23
Nakshatra Restaurant,"Yamashitacho Naka-ku, 155, Yokohama, Kanagawa, 231-0023 Japan",35.4442844,139.6442231,https://www.halal-navi.com/restaurant/nakshatra-restaurant/o8kv713u8l4w15mz
Vegan Cafe There There,"40 3-chome Gakuennomori, 11, Tsukuba, Ibaraki, 305-0816 Japan",36.0970164,140.0869192,https://www.halal-navi.com/restaurant/vegan-cafe-there-there/8m96wdmuex8wrodk
The French Blue,"2 2-chome Shimamachi Chuo-ku, 10, Chuo-ku, Osaka, 540-0034 Japan",34.6886517,135.5137864,https://www.halal-navi.com/restaurant/the-french-blue/49q3w05u0vmj2on6
Bolbol,"8 3-chome Koenjikita, 4, Suginami City, Tokyo, 166-0002 Japan",35.7059122,139.6480033,https://www.halal-navi.com/restaurant/bolbol/3x1lw9duydd7yqr6
